scraped_id,text,tagger,tagged_date,label,clean_data
1665,Ya bunları iş gelip yemek hizmet değil zaten anca pkk cenazesine gitsinler ülkeyi karıştırsınlar bunlarda başka bir bok olmaz bunlar kadar aşşalık başka bir parti bulamazsın ülkede sen kim oluyorsun kadınları azrlıyorsun oy vermiyor diye he aşşalık mahlukat utanmaz pislik surat,MerMeralal,2022-08-06 09:27:55.699116,Kızdırma,ya bunlari is gelip yemek hizmet degil zaten anca pkk cenazesine gitsinler ulkeyi karistirsinlar bunlarda baska bir bok olmaz bunlar kadar assalik baska bir parti bulamazsin ulkede sen kim oluyorsun kadinlari azrliyorsun oy vermiyor diye he assalik mahlukat utanmaz pislik surat
1666,"Allahım ben buna bir 50 yıl gülerim, ben desteklerim ben yargılarım sen kimsin ki? skfkvkmdf  Al canım gülmek istersen dkckfkfk.  @kubilayakaa",MerMeralal,2022-08-06 09:27:55.700954,Kızdırma,allahim ben buna bir  yil gulerim ben desteklerim ben yargilarim sen kimsin ki skfkvkmdf al canim gulmek istersen dkckfkfk
1667,İyi niyet çok zor değil normal olmak kolayken sen neden hala şerefsizlik peşindesin cevap ver,MerMeralal,2022-08-06 09:27:55.704036,Kızdırma,iyi niyet cok zor degil normal olmak kolayken sen neden hala serefsizlik pesindesin cevap ver
1668,"Markette ekmekler yine poşetlerde satılmaya başlanmış. Marketin ortasında  'Bu kez de aşı ve maske diye zorlayan olursa onun yüzüne kusacağım. Düşmediler yakamızdan kansız,şerefsizler!'diye bağırdım.  (Üzerime çevrilmiş 'deli mi lan bu' gözleri emocisi).  -Pişman değilim.",MerMeralal,2022-08-06 09:27:55.699018,Kızdırma,markette ekmekler yine posetlerde satilmaya baslanmis marketin ortasinda bu kez de asi ve maske diye zorlayan olursa onun yuzune kusacagim dusmediler yakamizdan kansizserefsizlerdiye bagirdim uzerime cevrilmis deli mi lan bu gozleri emocisi pisman degilim
1669,"Yalaka dedim,yalama dedim,dönek dedim,gevşek malzeme dedim..Gizli ödenekten beslenen utanmaz-rezil  dedim #NedimSanaNeDiyeyim daha be?",MerMeralal,2022-08-06 09:27:55.700954,Kızdırma,yalaka dedimyalama dedimdonek dedimgevsek malzeme dedimgizli odenekten beslenen utanmazrezil dedim daha be
1670,Biraz daha kudurun özürlü fc,seymasa,2022-08-06 09:27:55.699018,Kızdırma,biraz daha kudurun ozurlu fc
1671,"Aynı kitabı da okutmazsın be kardeşim, karaktersiz.",seymasa,2022-08-06 09:27:55.699018,Kızdırma,ayni kitabi da okutmazsin be kardesim karaktersiz
1672,kes sesini,seymasa,2022-08-06 09:27:55.704036,Kızdırma,kes sesini
1673,Lağım çukuru sizin için açıldı gelin,seymasa,2022-08-06 09:27:55.700954,Kızdırma,lagim cukuru sizin icin acildi gelin
1674,Senin gibi açgözlüler yüzünden o paraya almışsın.,seymasa,2022-08-06 09:27:55.704036,Kızdırma,senin gibi acgozluler yuzunden o paraya almissin
1675,şöyle bi adam dururken sümsük selimi seçtiğin için malsın ayşegül,seymasa,2022-08-06 09:27:55.700954,Kızdırma,soyle bi adam dururken sumsuk selimi sectigin icin malsin aysegul
1676,kuduruk picler ne istiyosunuz ya,seymasa,2022-08-06 09:27:55.699116,Kızdırma,kuduruk picler ne istiyosunuz ya
1677,Ben hiç hatırlamıyorum mesela koskoca Pediatri anabilim dalında bir tane bile intern hemşire olsun da bizim saatlik kan şekerlerine baksın.. inanılmaz küstahlar,MerMeralal,2022-08-06 09:27:55.700954,Kızdırma,ben hic hatirlamiyorum mesela koskoca pediatri anabilim dalinda bir tane bile intern hemsire olsun da bizim saatlik kan sekerlerine baksin inanilmaz kustahlar
1678,"Peki, bu lağım çukuru ekşi sözlük neden susturulamıyor?",Merve,2022-08-05 13:30:01.479332,Kızdırma,peki bu lagim cukuru eksi sozluk neden susturulamiyor
1679,"Tüm ""zevzek amiraller""imiz emekli oldu Meral hanım, nasılsınız, keyfiniz nasıl?  @meral_aksener",Meral,2022-08-05 09:42:01.373383,Kızdırma,tum zevzek amirallerimiz emekli oldu meral hanim nasilsiniz keyfiniz nasil
1680,"sen güçlü birisin iradelisin, o adanalı yavşak gibi zayıf ve pısırık değilsin, denizde sana bu yüzden güveniyorum",Merve,2022-08-05 13:30:01.480827,Kızdırma,sen guclu birisin iradelisin o adanali yavsak gibi zayif ve pisirik degilsin denizde sana bu yuzden guveniyorum
1681,Yuh şişko mu abart morbid obez de hatta,Meral,2022-08-06 09:27:55.699018,Kızdırma,yuh sisko mu abart morbid obez de hatta
1682,karaya vurmuş balina gibisin mk,Meral,2022-08-06 09:27:55.699018,Kızdırma,karaya vurmus balina gibisin mk
1683,Seni tüysüz bamya,Muhammed Mustafa Yıldız,2022-08-06 09:27:55.700954,Kızdırma,seni tuysuz bamya
1684,Hadi gençler arabalardan ötv yide kaldırsın yarım akıllı anası babası akpli köylü,Muhammed Mustafa Yıldız,2022-08-06 09:27:55.704036,Kızdırma,hadi gencler arabalardan otv yide kaldirsin yarim akilli anasi babasi akpli koylu
1685,Sigaramın dumanı bile senden kiymetli sen neyin kafasını yasyosun gerizekalı...!!,Muhammed Mustafa Yıldız,2022-08-06 09:27:55.699018,Kızdırma,sigaramin dumani bile senden kiymetli sen neyin kafasini yasyosun gerizekali
1686,condom bıle senden kıymetlı en azndan onu takdgm yer var...,Muhammed Mustafa Yıldız,2022-08-06 09:27:55.700954,Kızdırma,condom bile senden kiymetli en azndan onu takdgm yer var
1687,Ben hiç hatırlamıyorum mesela koskoca Pediatri anabilim dalında bir tane bile intern hemşire olsun da bizim saatlik kan şekerlerine baksın.. inanılmaz küstahlar,MerMeralal,2022-08-06 09:27:55.700954,Kızdırma,ben hic hatirlamiyorum mesela koskoca pediatri anabilim dalinda bir tane bile intern hemsire olsun da bizim saatlik kan sekerlerine baksin inanilmaz kustahlar
1688,"Peki, bu lağım çukuru ekşi sözlük neden susturulamıyor?",Merve,2022-08-05 13:30:01.479332,Kızdırma,peki bu lagim cukuru eksi sozluk neden susturulamiyor
1689,teorikte sen de benden büyüksün de aynı sene mezun olduk yarrağım şekil yapma,seymasa,2022-08-02 09:58:12.071785,Kızdırma,teorikte sen de benden buyuksun de ayni sene mezun olduk yarragim sekil yapma
1690,oda arkadaşım aptalın teki,seymasa,2022-08-02 09:58:12.071785,Kızdırma,oda arkadasim aptalin teki
1691,Yaşıtlarım çocuklarının sünnet törenlerinde beni görmekten mutluluk duyacaklarmış. Sizi bi döverim ama bir döverim..,Erdinç,2022-08-02 09:58:12.078636,Kızdırma,yasitlarim cocuklarinin sunnet torenlerinde beni gormekten mutluluk duyacaklarmis sizi bi doverim ama bir doverim
1692,Bir şeyler başardığım zaman götüne bile sokarım bu başarıyı,Erdinç,2022-08-02 09:58:12.063682,Kızdırma,bir seyler basardigim zaman gotune bile sokarim bu basariyi
1693,Arkadaşı dediği de bizim sınıfta olan bir kız ve aşırı gıcık biri mslsmsmzmz,seymasa,2022-08-02 09:58:12.071785,Kızdırma,arkadasi dedigi de bizim sinifta olan bir kiz ve asiri gicik biri mslsmsmzmz
1694,Otobüsteki çocukların bizim dershanede olduğunu görmem ve bana yine seri katil görmüş gibi bakmaları... Ruh hastaları,Erdinç,2022-08-02 09:58:12.063682,Kızdırma,otobusteki cocuklarin bizim dershanede oldugunu gormem ve bana yine seri katil gormus gibi bakmalari ruh hastalari
1695,Benimde abi Akranlarım çok salak,seymasa,2022-08-02 09:58:12.071785,Kızdırma,benimde abi akranlarim cok salak
1696,Topunuz geberin lann moruklar(öff ayni yaştayız),Elif,2022-08-02 18:04:27.959968,Kızdırma,topunuz geberin lann moruklaroff ayni yastayiz
1697,ev arkadaşım delirdi mal mal hareketler yapıyor imdaatt,Seymasa,2022-08-02 18:04:27.942435,Kızdırma,ev arkadasim delirdi mal mal hareketler yapiyor imdaatt
1698,ne kadar salak orosbu cocuğu varsa hepsi bizim dershanede ya,Seymasa,2022-08-02 18:04:27.942435,Kızdırma,ne kadar salak orosbu cocugu varsa hepsi bizim dershanede ya
1699,Hastalıktan kıvranırken bana bi nane limon yapmayan oda arkadasım az önce 3. kez valiz için eşyalarını katlama yardımı istedi  Yavrum enayilik devri finish,elif,2022-08-03 01:11:26.981540,Kızdırma,hastaliktan kivranirken bana bi nane limon yapmayan oda arkadasim az once  kez valiz icin esyalarini katlama yardimi istedi yavrum enayilik devri finish
1700,bizim sinifta boyle bi eleman var. 7-8 sene okumus bakmis olmuyo sinifta kaliyo bizim fakulteye gecmis. nasi yapmis bilmiyorum yalanci düzenbazın teki bile olabilir degisik bi tip,elif,2022-08-03 01:11:26.981613,Kızdırma,bizim sinifta boyle bi eleman var  sene okumus bakmis olmuyo sinifta kaliyo bizim fakulteye gecmis nasi yapmis bilmiyorum yalanci duzenbazin teki bile olabilir degisik bi tip
1701,sinifta herkes herkese bi tur yurudugu ve yurudugu insanin yeni sevgilisyle de arkadas falan oldugu icin bizim sinif gavatistan oldu ya,elif,2022-08-03 01:11:26.981540,Kızdırma,sinifta herkes herkese bi tur yurudugu ve yurudugu insanin yeni sevgilisyle de arkadas falan oldugu icin bizim sinif gavatistan oldu ya
1702,Mal ocları aq bizim sınıfta da bi mal gitti yazıstıgı kızıntüm sınıfa gösterdi aq sadece yazıstı 2 gün sonra engellemis kız tipini görsen dombili piç saçları beyazlaşmış yağlı yağlı şişko sivilceli göt oğlanı aq,elif,2022-08-03 01:11:26.994260,Kızdırma,mal oclari aq bizim sinifta da bi mal gitti yazistigi kizintum sinifa gosterdi aq sadece yazisti  gun sonra engellemis kiz tipini gorsen dombili pic saclari beyazlasmis yagli yagli sisko sivilceli got oglani aq
1703,Haluk aynı yaştayız ozaman şan arkadaş amk gençliğimizi çalmış ibneler,elif,2022-08-03 01:11:26.994260,Kızdırma,haluk ayni yastayiz ozaman san arkadas amk gencligimizi calmis ibneler
1704,Bütün yaşıtlarım evleniyor abi kafayı mı yediniz,Erdinç,2022-08-03 12:23:28.548535,Kızdırma,butun yasitlarim evleniyor abi kafayi mi yediniz
1705,Yaşıtlarım bu yaşta evlendiniz iyi bok mu yediniz şimdi,Erdinç,2022-08-03 12:23:28.548535,Kızdırma,yasitlarim bu yasta evlendiniz iyi bok mu yediniz simdi
1706,"şu yüzyılda 20 yaşında yaşıtım insanların böylesine sığ düşünceli olması beni şoka sokuyo..abi hiç mi beynini, fikirlerini geliştirmek adına bi adım atmadın bunca sene?",Dilara,2022-08-03 12:23:28.548536,Kızdırma,su yuzyilda  yasinda yasitim insanlarin boylesine sig dusunceli olmasi beni soka sokuyoabi hic mi beynini fikirlerini gelistirmek adina bi adim atmadin bunca sene
1707,ay bizim dershanede 18 yasina kadar gelip hala bu kafada olan bi geri zekali oldugu icin emin olamiyorum hic,Seymasa,2022-08-03 12:23:28.548536,Kızdırma,ay bizim dershanede  yasina kadar gelip hala bu kafada olan bi geri zekali oldugu icin emin olamiyorum hic
1708,Bizim dershanede öğrenci numaraları 5 haneli şimdi tamam mı? Sayısalcıya diyorsun ki 80189 (seksen bin yüz seksen dokuz) diyor hemencecik. Sözelciler biraz mal ya hahahahha onlara da mesela 80017 diyorsun ( sekiz yüz on yedi) diye okuyorlar.. hhahahahahah,Seymasa,2022-08-03 12:23:28.548536,Kızdırma,bizim dershanede ogrenci numaralari  haneli simdi tamam mi sayisalciya diyorsun ki  seksen bin yuz seksen dokuz diyor hemencecik sozelciler biraz mal ya hahahahha onlara da mesela  diyorsun sekiz yuz on yedi diye okuyorlar hhahahahahah
1709,ulan aynı sene birlikte mezun olduk ben üniversiteyi bitirdim sen hâlâ mezuna kalıyorsun sen bence zevk almaya başladın bu işten mk salağı :-D,muffinisamuffin,2022-08-03 12:23:28.548536,Kızdırma,ulan ayni sene birlikte mezun olduk ben universiteyi bitirdim sen hl mezuna kaliyorsun sen bence zevk almaya basladin bu isten mk salagi d
1710,Nasi ayni yastayiz inanmiyom daha buyuk duruyosun en az 17 sandim seni,Seymasa,2022-08-04 07:33:58.528376,Kızdırma,nasi ayni yastayiz inanmiyom daha buyuk duruyosun en az  sandim seni
1711,hayatımda gördüğüm en vizyonsuzca saç renkleri bizim dershanede yemin ediyorum,Seymasa,2022-08-04 07:33:58.528376,Kızdırma,hayatimda gordugum en vizyonsuzca sac renkleri bizim dershanede yemin ediyorum
1712,@aktasous  lan biz ayni sene mezun olduk ! piç nasıl satıp gidersin ??,seymasa,2022-08-02 09:58:12.063682,Kızdırma,lan biz ayni sene mezun olduk pic nasil satip gidersin
1713,salak misin biz ayni yastayiz,seymasa,2022-08-04 10:49:44.642016,Kızdırma,salak misin biz ayni yastayiz
1714,"liseye kadar okuldaki erkek çocuklarla iletişimim tekme tokat şeklindeydi naber diyeni bile döverdim,babam içten içe gurur duyuyodu",Dilara,2022-08-03 12:23:28.546515,Kızdırma,liseye kadar okuldaki erkek cocuklarla iletisimim tekme tokat seklindeydi naber diyeni bile doverdimbabam icten ice gurur duyuyodu
1715,Köpek soyu...,seymasa,2022-08-02 09:58:12.063555,Kızdırma,kopek soyu
1716,Buradaki orospu çocukları çok büyük hoca marsilya yaptı elimizden kaçırdık filan diyolardı daha maça çıkmadan #TudorOut demeye  başlamış fransızlar,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,buradaki orospu cocuklari cok buyuk hoca marsilya yapti elimizden kacirdik filan diyolardi daha maca cikmadan demeye baslamis fransizlar
1717,"Hayatınız sömürü, hayatınız yalan... Dershane patronlarının %90'ı aynı bokun laciverdi. Bir gün biteceksiniz. Hepiniz...",Erdinç,2022-08-02 09:58:12.078636,Kızdırma,hayatiniz somuru hayatiniz yalan dershane patronlarinin i ayni bokun laciverdi bir gun biteceksiniz hepiniz
1718,Ayrıca asıl o.c. nun kim olduğuyla alakalı tarihsel bilgiler durumun daha farklı olduğunu gösteriyor,Erdinç,2022-08-02 09:58:12.071785,Kızdırma,ayrica asil oc nun kim olduguyla alakali tarihsel bilgiler durumun daha farkli oldugunu gosteriyor
1719,"bu it sahibi itlerin oyuyla benim oyum bir mi demeyeceğim, bu itlerle biz aynı familyadan mıyız? bu soyu kuruyasıcalar araform bile değil.",Erdinç,2022-08-02 09:58:12.071785,Kızdırma,bu it sahibi itlerin oyuyla benim oyum bir mi demeyecegim bu itlerle biz ayni familyadan miyiz bu soyu kuruyasicalar araform bile degil
1720,@cemkucuk55  senin gibi soyu sopu sözü duruşu omurgası şeref ve utanması olmayan soytarıların bizden daha fazla sesi çıkamaz.Hele hele bize dil uzatmak haddine mi senin haramzade köpek!,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,senin gibi soyu sopu sozu durusu omurgasi seref ve utanmasi olmayan soytarilarin bizden daha fazla sesi cikamazhele hele bize dil uzatmak haddine mi senin haramzade kopek
1721,Elbet bizde seni cezalandırırız deniz denen köpek soyu,Erdinç,2022-08-02 09:58:12.078636,Kızdırma,elbet bizde seni cezalandiririz deniz denen kopek soyu
1722,"Host lan itin soyu, az otede kudur vatan haini it",Erdinç,2022-08-02 09:58:12.063682,Kızdırma,host lan itin soyu az otede kudur vatan haini it
1723,Okuldaki kız bugün deli etti beni tam dayaklık ya,Erdinç,2022-08-02 09:58:12.063682,Kızdırma,okuldaki kiz bugun deli etti beni tam dayaklik ya
1724,Herifle aynı yaştayız! Ben petshop işletiyorum o milyon eurolar kazanıyor ama depresyonda! Ya bi sg babacım ya! Depresyonda olan adam Türkiye’ye gelince intihar eder aq,Erdinç,2022-08-02 09:58:12.071785,Kızdırma,herifle ayni yastayiz ben petshop isletiyorum o milyon eurolar kazaniyor ama depresyonda ya bi sg babacim ya depresyonda olan adam turkiyeye gelince intihar eder aq
1725,biri bizim dershanede işte yolun üstünde alınmadın demi diyor yav amk hadi ben umursamadım çünkü zaten dış görünüşüm umrumda olmayan bi tipim ama bu bi kıza söylenecek bi şey değil yani mallar,Erdinç,2022-08-02 09:58:12.071785,Kızdırma,biri bizim dershanede iste yolun ustunde alinmadin demi diyor yav amk hadi ben umursamadim cunku zaten dis gorunusum umrumda olmayan bi tipim ama bu bi kiza soylenecek bi sey degil yani mallar
1726,Sus köpke ayni yastayız sadece sen 17 yaşına giriyon,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,sus kopke ayni yastayiz sadece sen  yasina giriyon
1727,Savcı Sayan yobazı o söktüyün çiçeklerin sapı g.... tüne girer sonra seni aşiretinin köpekleri de kurtaramaz haberin olsun it soyu adammı sanıyorsun kendini ÇAKAL,Erdinç,2022-08-02 09:58:12.078636,Kızdırma,savci sayan yobazi o soktuyun ciceklerin sapi g tune girer sonra seni asiretinin kopekleri de kurtaramaz haberin olsun it soyu adammi saniyorsun kendini cakal
1728,orta okuldaki kız arkadaşımla karşılaştım gökdelen olmuş amk,Erdinç,2022-08-02 09:58:12.078636,Kızdırma,orta okuldaki kiz arkadasimla karsilastim gokdelen olmus amk
1729,Sakalını s.... pezevengi.Hirsiz köpek.Lan üç kuruş asgari ücret alan gariban bile vergisini ödüyor köpek soyu.Hırsız o.ç...,seymasa,2022-08-02 09:58:12.078636,Kızdırma,sakalini s pezevengihirsiz kopeklan uc kurus asgari ucret alan gariban bile vergisini oduyor kopek soyuhirsiz oc
1730,Köpek soyu itin enigi,seymasa,2022-08-02 09:58:12.063555,Kızdırma,kopek soyu itin enigi
1731,Mustafa Kemal olmasaydi ingilizlerle yunanlar anani zil takip oynata oynaya vahdettine siktiriyodu sokaklarda,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,mustafa kemal olmasaydi ingilizlerle yunanlar anani zil takip oynata oynaya vahdettine siktiriyodu sokaklarda
1732,en sevmediğim terazi burcu danla bilic sonra da bizim dershanede bi kiz vardi o,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,en sevmedigim terazi burcu danla bilic sonra da bizim dershanede bi kiz vardi o
1733,Gaziantep'teki bütün ikiyüzlüler bizim dershanede toplanmış,Erdinç,2022-08-02 09:58:12.071785,Kızdırma,gaziantepteki butun ikiyuzluler bizim dershanede toplanmis
1734,"bizim sinifta pitbull rumeysa var demistim, benimle dalga gecip kimse inanmamisti... Al iste al",Erdinç,2022-08-02 09:58:12.078636,Kızdırma,bizim sinifta pitbull rumeysa var demistim benimle dalga gecip kimse inanmamisti al iste al
1735,bizim dershanede bi çocuk vardı sınıf birincisi benim diye geberirdi hırsından sanki düşmanız amına,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,bizim dershanede bi cocuk vardi sinif birincisi benim diye geberirdi hirsindan sanki dusmaniz amina
1736,"Bu asalagin ant*pli olduğuna yemin edebilirim ama ispatlayamam. Bizim dershanede sürekli Çukur izleyip birbirlerine vartolu falan diye seslenen bir ekip vardı, hepsi bu kasa",Erdinç,2022-08-02 09:58:12.063555,Kızdırma,bu asalagin antpli olduguna yemin edebilirim ama ispatlayamam bizim dershanede surekli cukur izleyip birbirlerine vartolu falan diye seslenen bir ekip vardi hepsi bu kasa
1737,gece kulüplerinde zenciye de sürtebiliriz vatanımızı sevmemizi engellemiyor bu milliyetçilik kafatasçılık değildir  bakirsin diye zırlama,Erdinç,2022-08-02 09:58:12.063555,Kızdırma,gece kuluplerinde zenciye de surtebiliriz vatanimizi sevmemizi engellemiyor bu milliyetcilik kafatascilik degildir bakirsin diye zirlama
1738,"Köpek soyu tükenen bir hayvan mı ki bunu yaparak iyi bir şey yaptıklarını mı zannediyorlar? Hoş, köpeği de inekleri keserek yaptıkları yemle besliyorlar hahhahaha. İyi bir şey değil bu. Bu yüzden cennete gitmeyecekler. Aptallık sadece.",elif,2022-08-02 09:58:12.063555,Kızdırma,kopek soyu tukenen bir hayvan mi ki bunu yaparak iyi bir sey yaptiklarini mi zannediyorlar hos kopegi de inekleri keserek yaptiklari yemle besliyorlar hahhahaha iyi bir sey degil bu bu yuzden cennete gitmeyecekler aptallik sadece
1739,Annenle yada sülalenle iletişim kurmadım böyle bir şey mümkün değil orospu çocuğu bel altı vurmaya devam et çünkü daima ezilecek ve ezik olarak kalacaksın köpek soyu,elif,2022-08-02 09:58:12.063555,Kızdırma,annenle yada sulalenle iletisim kurmadim boyle bir sey mumkun degil orospu cocugu bel alti vurmaya devam et cunku daima ezilecek ve ezik olarak kalacaksin kopek soyu
1740,Aşağılık köpek soyu,seymasa,2022-08-02 09:58:12.071785,Kızdırma,asagilik kopek soyu
1741,Yobaz yalan  söylüyor  bilerek bilinçli yapmıştır  yemezler ceza elmasın  diye köpek  soyu bir cana kıydı,elif,2022-08-02 09:58:12.063555,Kızdırma,yobaz yalan soyluyor bilerek bilincli yapmistir yemezler ceza elmasin diye kopek soyu bir cana kiydi
1742,Köpek soyu faşistler zavallılar yaşasın barış kardeşlik,seymasa,2022-08-02 14:26:23.410578,Kızdırma,kopek soyu fasistler zavallilar yasasin baris kardeslik
1743,Fasist Köpek soyu,seymasa,2022-08-02 09:58:12.063555,Kızdırma,fasist kopek soyu
1744,Sen afgur it soyu,seymasa,2022-08-02 09:58:12.063682,Kızdırma,sen afgur it soyu
1745,Hocan denen köpeğe şöyle engellemesin köpek soyu,seymasa,2022-08-02 14:26:23.417498,Kızdırma,hocan denen kopege soyle engellemesin kopek soyu
1746,"Bizim toplum fikir inşası, tartışma kültürü ve sanat üretimi konularında tek kelimeyle sınıfta kalmış, bağnaz bir yapıya sahiptir. Ama bunlardan iyi asker olur. Komut almayı ve aldığı komutu sorgusuz uygulamayı iyi becerirler.",Elif,2022-08-02 18:04:27.942435,Kızdırma,bizim toplum fikir insasi tartisma kulturu ve sanat uretimi konularinda tek kelimeyle sinifta kalmis bagnaz bir yapiya sahiptir ama bunlardan iyi asker olur komut almayi ve aldigi komutu sorgusuz uygulamayi iyi becerirler
1747,Senin eline Almanya’da verirler it soyu!!!,Elif,2022-08-02 18:04:27.959968,Kızdırma,senin eline almanyada verirler it soyu
1748,Çocuk lan bunlar. Paylaşım yapan it soyu. Kaldır bu resmi,Elif,2022-08-02 18:04:27.942435,Kızdırma,cocuk lan bunlar paylasim yapan it soyu kaldir bu resmi
1749,Senin şerifine tüküreyim it soyu köpek hocamızın üzerinden o pis ellerini çekmezsen senin içinden geçeceğiz şerefsiz it oğlu it ben antalya finikedeyim gel de burada havla kemik nasıl veriliyor sana gör,Elif,2022-08-02 18:04:27.944836,Kızdırma,senin serifine tukureyim it soyu kopek hocamizin uzerinden o pis ellerini cekmezsen senin icinden gececegiz serefsiz it oglu it ben antalya finikedeyim gel de burada havla kemik nasil veriliyor sana gor
1750,"Kendi ülkesindeki müslüman din kardeşlerinin, kızına, hayvana, kardeşine, okuldaki öğrencisine hallenmelerine karşı 3 maymunu oynayıp, kadın erkek ilişkilerinde aynı cinse yönelime karşı Lut Kavmi örneğini verenlere ağız dolusu küfretme ve ağzına terlikle vurma isteği...",Elif,2022-08-02 18:04:27.944836,Kızdırma,kendi ulkesindeki musluman din kardeslerinin kizina hayvana kardesine okuldaki ogrencisine hallenmelerine karsi  maymunu oynayip kadin erkek iliskilerinde ayni cinse yonelime karsi lut kavmi ornegini verenlere agiz dolusu kufretme ve agzina terlikle vurma istegi
1751,Bir de şunu söyleyeyim Fenerbahçe camiasına köpek soyu şerefsiz demişsin ben yeni gördüm. PP deki adamın hatırına sana birşey söylemiyorum sen küfür etmeye bile değmezsin.,Elif,2022-08-02 18:04:27.942435,Kızdırma,bir de sunu soyleyeyim fenerbahce camiasina kopek soyu serefsiz demissin ben yeni gordum pp deki adamin hatirina sana birsey soylemiyorum sen kufur etmeye bile degmezsin
1752,"Bir YouTuber video çekmiş. Vay efendim Türkiye hiç ona anlatıldığı gibi değilmiş, gezmiş çok beğenmiş, mesela kadınların başörtüsü takması zorunlu değilmiş, insanlar sıcakkanlıymış falan filan. Bu Avrupalılar bunca bolluğun, bereketin içinde nasıl böyle mal olabiliyor?",Elif,2022-08-02 18:04:27.944836,Kızdırma,bir youtuber video cekmis vay efendim turkiye hic ona anlatildigi gibi degilmis gezmis cok begenmis mesela kadinlarin basortusu takmasi zorunlu degilmis insanlar sicakkanliymis falan filan bu avrupalilar bunca bollugun bereketin icinde nasil boyle mal olabiliyor
1753,"#diyanetkapatılsın diyenlerin dikkatine;  Burası müslüman bir ülke. Sizde azınlıksınız, haddinizi bilin!  Biz laiklik kaldırılsın, heykeller yıkılsın, kemalizm tarikatı kapatılsın diyor muyuz. Demiyoruz. Ağzınızla sırtınızı kaşımayın. Kaşınmayın!  Demedi demeyin de..",Elif,2022-08-02 18:04:27.942435,Kızdırma,diyenlerin dikkatine burasi musluman bir ulke sizde azinliksiniz haddinizi bilin biz laiklik kaldirilsin heykeller yikilsin kemalizm tarikati kapatilsin diyor muyuz demiyoruz agzinizla sirtinizi kasimayin kasinmayin demedi demeyin de
1754,"Ulan haysiyetsiz köpek! Denk gelmiyorsunuz ki bize yağlı kazığa oturalım sizi. Ulan sizin diliniz kadına, çocuğa uzanır, sizin eliniz kadına çocuğa kalkar it soyu seni.",Elif,2022-08-02 18:04:27.962981,Kızdırma,ulan haysiyetsiz kopek denk gelmiyorsunuz ki bize yagli kaziga oturalim sizi ulan sizin diliniz kadina cocuga uzanir sizin eliniz kadina cocuga kalkar it soyu seni
1755,Şimdi şöyle;  Bi kız var sevgilisini çok seviyor ama çocuk kızı üvey kız kardeşiyle aldatıyor kız başta salağa yatıyor ki bence zaten salak zbbzb neyse  kız sevgilinden ayrılıyor sonrada okuldaki baska bir çocuktan yardım istiyor sahte sevgili gibi bisey oluyorlar dhbdd,Seymasa,2022-08-02 18:04:27.944836,Kızdırma,simdi soyle bi kiz var sevgilisini cok seviyor ama cocuk kizi uvey kiz kardesiyle aldatiyor kiz basta salaga yatiyor ki bence zaten salak zbbzb neyse kiz sevgilinden ayriliyor sonrada okuldaki baska bir cocuktan yardim istiyor sahte sevgili gibi bisey oluyorlar dhbdd
1756,Övün it soyu kacirdigi penaltilar. Heleki denizli macinda kacirdiklari ulan senide mostafayida sikim,Seymasa,2022-08-02 18:04:27.942435,Kızdırma,ovun it soyu kacirdigi penaltilar heleki denizli macinda kacirdiklari ulan senide mostafayida sikim
1757,Gey oda arkadaşım mimarlık okuyor. Çocuk şantiyede staj görüyormuş ama çocuğa denedikleri laf kalmamış. Lan çocuğun cinsel kimliği inşaatı etkiler mi oevladları? Rahat bırakın milleti,Seymasa,2022-08-02 18:04:27.962981,Kızdırma,gey oda arkadasim mimarlik okuyor cocuk santiyede staj goruyormus ama cocuga denedikleri laf kalmamis lan cocugun cinsel kimligi insaati etkiler mi oevladlari rahat birakin milleti
1758,"ya ilkokul terk köylü anasını siktiğimin evladı, kadınların boy ortalaması erkeklerinkiyle bir mi he cahil it soyu seni. millet bunu baz alarak konuşuyo ama sen kompleksli bi amcık olduğundan eşitliğe falan vuruyosun. kastı buymuş bir de, haspama bak. geril amına koyayım",Seymasa,2022-08-02 18:04:27.944836,Kızdırma,ya ilkokul terk koylu anasini siktigimin evladi kadinlarin boy ortalamasi erkeklerinkiyle bir mi he cahil it soyu seni millet bunu baz alarak konusuyo ama sen kompleksli bi amcik oldugundan esitlige falan vuruyosun kasti buymus bir de haspama bak geril amina koyayim
1759,orayada gideriz orasida Ummetin yeri.. Ama giderken sana da eşşek gibi binerim köpek soyu,Elif,2022-08-02 18:04:27.962981,Kızdırma,orayada gideriz orasida ummetin yeri ama giderken sana da essek gibi binerim kopek soyu
1760,Siktirlan sen kim köpeksin ki halil hocaya laf ediyorsun it soyu,Seymasa,2022-08-02 18:04:27.959968,Kızdırma,siktirlan sen kim kopeksin ki halil hocaya laf ediyorsun it soyu
